ID_USUARIO,ID_FAMILIA_USUARIO,UNIDADE,DATA_SOLICITACAO,STATUS DA SOLICITA??O,
1057240,375504,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
1057399,375604,CRAS ARAPOANGA,28/09/2017,DEFERIDO,
1025407,352443,CRAS ARAPOANGA,28/09/2017,DEFERIDO,
1057406,375607,CRAS SAMAMBAIA SUL,28/09/2017,DEFERIDO,
1017531,346740,CRAS RIACHO FUNDO II,28/09/2017,DEFERIDO,
1018440,375629,CRAS CEILANDIA NORTE,28/09/2017,DEFERIDO,
1022577,350537,CRAS SAO SEBASTI?O,28/09/2017,DEFERIDO,
1017031,346357,CRAS SANTA MARIA,28/09/2017,DEFERIDO,
1010834,341852,CRAS P SUL,28/09/2017,DEFERIDO,
1013320,343730,CRAS SAMAMBAIA SUL,28/09/2017,DEFERIDO,
1008824,369537,CRAS PLANALTINA,28/09/2017,DEFERIDO,
851884,262255,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
893450,280659,CRAS PARANO?,28/09/2017,DEFERIDO,
912884,289665,CRAS P SUL,28/09/2017,DEFERIDO,
976543,321979,CRAS FERCAL,28/09/2017,DEFERIDO,
757312,28440,CRAS SAMAMBAIA SUL,28/09/2017,DEFERIDO,
820161,93709,CRAS RIACHO FUNDO II,28/09/2017,DEFERIDO,
844937,259311,CRAS GAMA,28/09/2017,DEFERIDO,
837994,256427,CRAS RIACHO FUNDO I,28/09/2017,DEFERIDO,
618345,375534,CRAS ITAPO?,28/09/2017,DEFERIDO,
677879,56397,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
676465,150522,CRAS RIACHO FUNDO II,28/09/2017,DEFERIDO,
696883,25930,CRAS ARAPOANGA,28/09/2017,DEFERIDO,
682141,213302,CRAS PARANO?,28/09/2017,DEFERIDO,
437134,234459,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
478828,79440,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
510937,18156,CRAS RIACHO FUNDO II,28/09/2017,DEFERIDO,
580284,240266,CRAS ARAPOANGA,28/09/2017,DEFERIDO,
556569,208190,CRAS RIACHO FUNDO II,28/09/2017,DEFERIDO,
594763,209776,CRAS SAO SEBASTI?O,28/09/2017,DEFERIDO,
257703,40496,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
313075,167623,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
356190,375520,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
389743,44932,CRAS SOBRADINHO,28/09/2017,DEFERIDO,
449879,109786,CREAS SOBRADINHO,28/09/2017,DEFERIDO,
456679,110045,CRAS CEILANDIA NORTE,28/09/2017,DEFERIDO,
58785,375502,CRAS BRAZL?NDIA,28/09/2017,DEFERIDO,
1057393,375601,CRAS SAO SEBASTI?O,28/09/2017,DEFERIDO,
1057659,375806,CRAS PLANALTINA,29/09/2017,DEFERIDO,
1057714,375860,CRAS GAMA,29/09/2017,DEFERIDO,
1057629,375778,CRAS PARANO?,29/09/2017,DEFERIDO,
1052236,371854,CRAS SAMAMBAIA SUL,29/09/2017,DEFERIDO,
868800,269753,CRAS SANTA MARIA,29/09/2017,DEFERIDO,
750355,375777,CRAS P SUL,29/09/2017,DEFERIDO,
143368,130226,CRAS SANTA MARIA,29/09/2017,DEFERIDO,
817447,187896,CRAS SAO SEBASTI?O,29/09/2017,DEFERIDO,
779739,186182,CRAS PARANO?,29/09/2017,DEFERIDO,
622862,179612,CRAS GAMA,29/09/2017,DEFERIDO,
651335,86449,CRAS ITAPO?,29/09/2017,DEFERIDO,
605367,147558,CRAS SANTA MARIA,29/09/2017,DEFERIDO,
761845,91029,CRAS P SUL,29/09/2017,DEFERIDO,
293397,104222,CRAS BRAS?LIA,01/10/2017,DEFERIDO,
1033494,358317,CRAS CANDANGOLANDIA,02/10/2017,DEFERIDO,
579181,146484,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
1050256,370442,CRAS SOBRADINHO II,02/10/2017,DEFERIDO,
1057841,375978,CRAS SANTA MARIA,02/10/2017,DEFERIDO,
1058184,376175,CRAS TAGUATINGA NORTE,02/10/2017,DEFERIDO,
1057231,375499,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
1058024,376080,CRAS P SUL,02/10/2017,DEFERIDO,
1057943,376027,CRAS ESTRUTURAL,02/10/2017,DEFERIDO,
1057986,376054,CRAS TAGUATINGA NORTE,02/10/2017,DEFERIDO,
1058124,376149,CRAS SAMAMBAIA EXPANS?O,02/10/2017,DEFERIDO,
1058145,376156,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
767496,248158,CRAS PARANO?,02/10/2017,DEFERIDO,
772630,91527,CRAS SAO SEBASTI?O,02/10/2017,DEFERIDO,
803028,249624,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
840953,257685,CRAS SANTA MARIA,02/10/2017,DEFERIDO,
850290,261564,CRAS PLANALTINA,02/10/2017,DEFERIDO,
903754,285516,CRAS VARJ?O,02/10/2017,DEFERIDO,
975881,321608,CRAS SOBRADINHO,02/10/2017,DEFERIDO,
974643,320933,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
968231,317358,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
1013059,343518,CRAS SAMAMBAIA SUL,02/10/2017,DEFERIDO,
998431,333836,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
1012328,342992,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
1015295,345146,CRAS SAMAMBAIA SUL,02/10/2017,DEFERIDO,
77500,376167,CRAS CANDANGOLANDIA,02/10/2017,DEFERIDO,
118049,376060,CRAS ITAPO?,02/10/2017,DEFERIDO,
202123,195029,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
202836,358758,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
202946,375516,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
185721,225568,CRAS SAO SEBASTI?O,02/10/2017,DEFERIDO,
190920,69221,CRAS P SUL,02/10/2017,DEFERIDO,
219300,375478,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
253004,165538,CRAS TAGUATINGA NORTE,02/10/2017,DEFERIDO,
1042292,364709,CRAS RECANTO DAS EMAS,02/10/2017,DEFERIDO,
297795,72982,CRAS PLANALTINA,02/10/2017,DEFERIDO,
435122,172052,CRAS ESTRUTURAL,02/10/2017,DEFERIDO,
440556,203553,CRAS SAMAMBAIA EXPANS?O,02/10/2017,DEFERIDO,
416424,202689,CRAS SOBRADINHO,02/10/2017,DEFERIDO,
500048,80343,CRAS PLANALTINA,02/10/2017,DEFERIDO,
553495,113883,CRAS CEILANDIA NORTE,02/10/2017,DEFERIDO,
571589,20580,CRAS ESTRUTURAL,02/10/2017,DEFERIDO,
545142,51014,CRAS ITAPO?,02/10/2017,DEFERIDO,
584435,146683,CRAS SAO SEBASTI?O,02/10/2017,DEFERIDO,
1032696,357718,CRAS PLANALTINA,03/10/2017,DEFERIDO,
1052852,372305,CRAS SAMAMBAIA SUL,03/10/2017,DEFERIDO,
1058411,376344,CRAS SOBRADINHO II,03/10/2017,DEFERIDO,
1058454,376371,CRAS PARANO?,03/10/2017,DEFERIDO,
1058325,376280,CRAS VARJ?O,03/10/2017,DEFERIDO,
1058468,376377,CRAS SOBRADINHO II,03/10/2017,DEFERIDO,
643659,23625,CRAS RIACHO FUNDO II,03/10/2017,DEFERIDO,
720493,89295,CRAS PLANALTINA,03/10/2017,DEFERIDO,
746383,215941,CRAS GAMA,03/10/2017,DEFERIDO,
861025,266399,CRAS SAO SEBASTI?O,03/10/2017,DEFERIDO,
889990,279013,CRAS SAMAMBAIA SUL,03/10/2017,DEFERIDO,
875066,272552,CRAS SAMAMBAIA EXPANS?O,03/10/2017,DEFERIDO,
962082,314065,CRAS SAMAMBAIA EXPANS?O,03/10/2017,DEFERIDO,
1007624,339264,CRAS CEILANDIA NORTE,03/10/2017,DEFERIDO,
1007137,338850,CRAS GUARA,03/10/2017,DEFERIDO,
1023361,351056,CRAS GUARA,03/10/2017,DEFERIDO,
1007090,338816,CRAS SAO SEBASTI?O,03/10/2017,DEFERIDO,
1055222,374027,CRAS SAMAMBAIA EXPANS?O,03/10/2017,DEFERIDO,
1056004,374592,CRAS GAMA,03/10/2017,DEFERIDO,
1035929,360067,CRAS PLANALTINA,03/10/2017,DEFERIDO,
1056057,374635,CRAS RIACHO FUNDO II,03/10/2017,DEFERIDO,
1042871,365135,CRAS RIACHO FUNDO II,03/10/2017,DEFERIDO,
150015,98881,CRAS CEILANDIA NORTE,03/10/2017,DEFERIDO,
296446,135808,CRAS PLANALTINA,03/10/2017,DEFERIDO,
345713,43327,CRAS BRAS?LIA,03/10/2017,DEFERIDO,
549628,82322,CRAS PLANALTINA,03/10/2017,DEFERIDO,
538787,308376,CRAS RIACHO FUNDO II,03/10/2017,DEFERIDO,
619975,179504,CRAS TAGUATINGA NORTE,03/10/2017,DEFERIDO,
642509,242665,CRAS PLANALTINA,03/10/2017,DEFERIDO,
1035693,359897,CRAS RIACHO FUNDO II,04/10/2017,DEFERIDO,
614951,376413,CRAS SOBRADINHO,04/10/2017,DEFERIDO,
1040573,363515,CRAS RIACHO FUNDO II,04/10/2017,DEFERIDO,
1058668,74104,CRAS PLANALTINA,04/10/2017,DEFERIDO,
1058528,376426,CRAS P SUL,04/10/2017,DEFERIDO,
1058737,376555,CRAS SAMAMBAIA SUL,04/10/2017,DEFERIDO,
1058703,376542,CRAS PLANALTINA,04/10/2017,DEFERIDO,
1058241,376212,CRAS NUCLEO BANDEIRANTE,04/10/2017,DEFERIDO,
1058659,376524,CRAS PLANALTINA,04/10/2017,DEFERIDO,
1058508,376412,CRAS SANTA MARIA,04/10/2017,DEFERIDO,
665861,243897,CRAS SAMAMBAIA SUL,04/10/2017,DEFERIDO,
694079,57069,CRAS RIACHO FUNDO II,04/10/2017,DEFERIDO,
726765,215113,CRAS RECANTO DAS EMAS,04/10/2017,DEFERIDO,
701011,57337,CRAS SAO SEBASTI?O,04/10/2017,DEFERIDO,
739855,27666,CRAS SOBRADINHO,04/10/2017,DEFERIDO,
787586,92151,CRAS PLANALTINA,04/10/2017,DEFERIDO,
846121,259812,CRAS RIACHO FUNDO II,04/10/2017,DEFERIDO,
865482,268373,CRAS SANTA MARIA,04/10/2017,DEFERIDO,
904700,285942,CRAS CEILANDIA NORTE,04/10/2017,DEFERIDO,
968417,317494,CENTRO POP TAGUATINGA,04/10/2017,DEFERIDO,
1055988,374581,CRAS GAMA,04/10/2017,DEFERIDO,
1040735,363620,CRAS CEILANDIA NORTE,04/10/2017,DEFERIDO,
1030299,355973,CRAS AREAL,04/10/2017,DEFERIDO,
1030738,356343,CRAS SAMAMBAIA SUL,04/10/2017,DEFERIDO,
1043041,365242,CRAS SANTA MARIA,04/10/2017,DEFERIDO,
30407,94985,CRAS RIACHO FUNDO II,04/10/2017,DEFERIDO,
152499,276841,CRAS SANTA MARIA,04/10/2017,DEFERIDO,
153771,130578,CRAS CEILANDIA SUL,04/10/2017,DEFERIDO,
257507,40488,CRAS CEILANDIA NORTE,04/10/2017,DEFERIDO,
376483,336458,CRAS RIACHO FUNDO II,04/10/2017,DEFERIDO,
444192,172363,CRAS ARAPOANGA,04/10/2017,DEFERIDO,
469096,142038,CRAS CEILANDIA NORTE,04/10/2017,DEFERIDO,
511228,356941,CRAS PARANO?,04/10/2017,DEFERIDO,
528101,112872,CRAS TAGUATINGA NORTE,04/10/2017,DEFERIDO,
554168,176748,CRAS TAGUATINGA NORTE,04/10/2017,DEFERIDO,
550898,145310,CRAS SAO SEBASTI?O,04/10/2017,DEFERIDO,
536127,144732,CRAS RECANTO DAS EMAS,04/10/2017,DEFERIDO,
1045168,366744,CRAS PLANALTINA,04/10/2017,DEFERIDO,
1048399,369157,CRAS P SUL,05/10/2017,DEFERIDO,
588990,178222,CRAS SAMAMBAIA SUL,05/10/2017,DEFERIDO,
1059176,376872,CRAS PARANO?,05/10/2017,DEFERIDO,
1059143,376851,CRAS BRAZL?NDIA,05/10/2017,DEFERIDO,
1058977,376749,CRAS P SUL,05/10/2017,DEFERIDO,
1059017,376779,CRAS GAMA,05/10/2017,DEFERIDO,
1059188,376881,CRAS BRAZL?NDIA,05/10/2017,DEFERIDO,
1059034,376792,CRAS RECANTO DAS EMAS,05/10/2017,DEFERIDO,
1059157,376863,CRAS TAGUATINGA NORTE,05/10/2017,DEFERIDO,
627952,376810,CRAS PLANALTINA,05/10/2017,DEFERIDO,
698244,120032,CRAS SOBRADINHO II,05/10/2017,DEFERIDO,
715743,120743,CRAS ARAPOANGA,05/10/2017,DEFERIDO,
759387,59814,CRAS RECANTO DAS EMAS,05/10/2017,DEFERIDO,
751517,122319,CRAS FERCAL,05/10/2017,DEFERIDO,
846570,314315,CRAS BRAS?LIA,05/10/2017,DEFERIDO,
903037,310194,CRAS GAMA,05/10/2017,DEFERIDO,
814537,156500,CRAS ESTRUTURAL,05/10/2017,DEFERIDO,
177631,68702,CRAS BRAZL?NDIA,05/10/2017,DEFERIDO,
164466,5420,CRAS RECANTO DAS EMAS,05/10/2017,DEFERIDO,
202128,195040,CRAS RECANTO DAS EMAS,05/10/2017,DEFERIDO,
251896,8591,CRAS BRAZL?NDIA,05/10/2017,DEFERIDO,
253477,375561,CRAS BRAZL?NDIA,05/10/2017,DEFERIDO,
253477,375561,CRAS BRAZL?NDIA,05/10/2017,DEFERIDO,
230648,101878,CRAS SOBRADINHO II,05/10/2017,DEFERIDO,
366396,106718,CRAS SOBRADINHO II,05/10/2017,DEFERIDO,
358489,75065,CRAS BRAZL?NDIA,05/10/2017,DEFERIDO,
434764,140737,CRAS ARAPOANGA,05/10/2017,DEFERIDO,
526266,144332,CRAS P SUL,05/10/2017,DEFERIDO,
587532,240576,CRAS CEILANDIA NORTE,05/10/2017,DEFERIDO,
1059135,376847,CRAS SOBRADINHO II,05/10/2017,DEFERIDO,
1059293,374838,CRAS RIACHO FUNDO I,06/10/2017,DEFERIDO,
599897,209984,CRAS BRAZL?NDIA,06/10/2017,DEFERIDO,
1059378,377013,CRAS SAMAMBAIA SUL,06/10/2017,DEFERIDO,
1059525,377132,CRAS SOBRADINHO II,06/10/2017,DEFERIDO,
677244,213090,CRAS GAMA,06/10/2017,DEFERIDO,
695639,151314,CRAS RIACHO FUNDO II,06/10/2017,DEFERIDO,
726754,27100,CRAS PLANALTINA,06/10/2017,DEFERIDO,
719505,376963,CRAS SAO SEBASTI?O,06/10/2017,DEFERIDO,
743091,59105,CRAS P SUL,06/10/2017,DEFERIDO,
780502,123529,CRAS PLANALTINA,06/10/2017,DEFERIDO,
901804,284582,CRAS SANTA MARIA,06/10/2017,DEFERIDO,
931218,298342,CRAS SANTA MARIA,06/10/2017,DEFERIDO,
917396,291858,CRAS SANTA MARIA,06/10/2017,DEFERIDO,
977982,322747,CRAS RIACHO FUNDO I,06/10/2017,DEFERIDO,
1047504,368293,CRAS P SUL,06/10/2017,DEFERIDO,
1051742,371493,CRAS SAMAMBAIA SUL,06/10/2017,DEFERIDO,
18009,377011,CRAS SAMAMBAIA SUL,06/10/2017,DEFERIDO,
22465,377115,CRAS GAMA,06/10/2017,DEFERIDO,
67654,2281,CRAS PLANALTINA,06/10/2017,DEFERIDO,
93268,383149,CRAS SANTA MARIA,06/10/2017,DEFERIDO,
206576,377138,CRAS PARANO?,06/10/2017,DEFERIDO,
261140,331474,CRAS VARJ?O,06/10/2017,DEFERIDO,
309916,274847,CRAS SAMAMBAIA SUL,06/10/2017,DEFERIDO,
363919,169441,CRAS ITAPO?,06/10/2017,DEFERIDO,
367831,336777,CRAS SAMAMBAIA SUL,06/10/2017,DEFERIDO,
1044295,366133,CRAS NUCLEO BANDEIRANTE,06/10/2017,DEFERIDO,
868593,269660,CRAS PLANALTINA,08/10/2017,DEFERIDO,
11682,336227,CRAS RIACHO FUNDO I,09/10/2017,DEFERIDO,
46977,331035,CRAS SOBRADINHO II,09/10/2017,DEFERIDO,
31759,220444,CRAS ARAPOANGA,09/10/2017,DEFERIDO,
109873,304680,CRAS CEILANDIA NORTE,09/10/2017,DEFERIDO,
205690,277532,CRAS RECANTO DAS EMAS,09/10/2017,DEFERIDO,
261066,40612,CRAS SAMAMBAIA SUL,09/10/2017,DEFERIDO,
261066,40612,CRAS SAMAMBAIA SUL,09/10/2017,DEFERIDO,
275070,313171,CRAS CEILANDIA NORTE,09/10/2017,DEFERIDO,
352953,43597,CRAS ITAPO?,09/10/2017,DEFERIDO,
443885,141018,CRAS CANDANGOLANDIA,09/10/2017,DEFERIDO,
533358,207190,CRAS ARAPOANGA,09/10/2017,DEFERIDO,
553479,145416,CRAS ITAPO?,09/10/2017,DEFERIDO,
579058,146482,CRAS SAMAMBAIA SUL,09/10/2017,DEFERIDO,
620407,210817,CRAS CEILANDIA NORTE,09/10/2017,DEFERIDO,
627032,85461,CRAS ESTRUTURAL,09/10/2017,DEFERIDO,
668473,118715,CRAS SANTA MARIA,09/10/2017,DEFERIDO,
718279,152259,CRAS PARANO?,09/10/2017,DEFERIDO,
699938,245313,CRAS SAMAMBAIA SUL,09/10/2017,DEFERIDO,
739648,27659,CRAS P SUL,09/10/2017,DEFERIDO,
784879,60926,CRAS ITAPO?,09/10/2017,DEFERIDO,
779793,186185,CRAS SAMAMBAIA EXPANS?O,09/10/2017,DEFERIDO,
810791,124877,CRAS CEILANDIA SUL,09/10/2017,DEFERIDO,
910469,288474,CRAS CEILANDIA SUL,09/10/2017,DEFERIDO,
957097,311480,CRAS RECANTO DAS EMAS,09/10/2017,DEFERIDO,
1015451,345234,CRAS GAMA,09/10/2017,DEFERIDO,
1007297,338976,CRAS GAMA,09/10/2017,DEFERIDO,
1055623,374325,CRAS RECANTO DAS EMAS,09/10/2017,DEFERIDO,
1056970,375312,CRAS VARJ?O,09/10/2017,DEFERIDO,
1034064,358716,CRAS NUCLEO BANDEIRANTE,09/10/2017,DEFERIDO,
1035088,359430,CRAS P SUL,09/10/2017,DEFERIDO,
1026655,377334,CRAS ARAPOANGA,09/10/2017,DEFERIDO,
1044485,366264,CRAS SAMAMBAIA SUL,09/10/2017,DEFERIDO,
1055004,373827,CRAS RIACHO FUNDO I,09/10/2017,DEFERIDO,
1057734,375877,CRAS TAGUATINGA NORTE,09/10/2017,DEFERIDO,
1059776,358948,CRAS NUCLEO BANDEIRANTE,09/10/2017,DEFERIDO,
1059823,377366,CRAS CEILANDIA NORTE,09/10/2017,DEFERIDO,
1059678,377264,CRAS SANTA MARIA,09/10/2017,DEFERIDO,
1059772,377330,CRAS SAO SEBASTI?O,09/10/2017,DEFERIDO,
1059837,377370,CRAS CEILANDIA SUL,09/10/2017,DEFERIDO,
1060116,377575,CRAS RECANTO DAS EMAS,10/10/2017,DEFERIDO,
273985,135037,CRAS ESTRUTURAL,10/10/2017,DEFERIDO,
1059691,377277,CRAS PARANO?,10/10/2017,DEFERIDO,
1061069,378273,CRAS SANTA MARIA,10/10/2017,DEFERIDO,
1058486,376389,CRAS GUARA,10/10/2017,DEFERIDO,
1059849,377377,CRAS SOBRADINHO II,10/10/2017,DEFERIDO,
1060361,377733,CRAS SAMAMBAIA SUL,10/10/2017,DEFERIDO,
1060167,377600,CRAS ESTRUTURAL,10/10/2017,DEFERIDO,
1051207,103834,CRAS ESTRUTURAL,10/10/2017,DEFERIDO,
1058932,376715,CRAS AREAL,10/10/2017,DEFERIDO,
1022561,350529,CRAS TAGUATINGA NORTE,10/10/2017,DEFERIDO,
1010474,341575,CRAS VARJ?O,10/10/2017,DEFERIDO,
1010474,341575,CRAS VARJ?O,10/10/2017,DEFERIDO,
1019466,348232,CRAS SANTA MARIA,10/10/2017,DEFERIDO,
1011858,342616,CRAS ESTRUTURAL,10/10/2017,DEFERIDO,
1028996,355025,CRAS SAO SEBASTI?O,10/10/2017,DEFERIDO,
1033706,358463,CRAS TAGUATINGA NORTE,10/10/2017,DEFERIDO,
1053674,372936,CRAS CEILANDIA SUL,10/10/2017,DEFERIDO,
1031002,356531,CRAS TAGUATINGA NORTE,10/10/2017,DEFERIDO,
907924,287265,CRAS SOBRADINHO II,10/10/2017,DEFERIDO,
941507,303509,CRAS TAGUATINGA NORTE,10/10/2017,DEFERIDO,
936376,301007,CRAS TAGUATINGA NORTE,10/10/2017,DEFERIDO,
744708,247213,CRAS ESTRUTURAL,10/10/2017,DEFERIDO,
807786,249849,CRAS SOBRADINHO,10/10/2017,DEFERIDO,
818202,93610,CRAS AREAL,10/10/2017,DEFERIDO,
579256,114952,CRAS P SUL,10/10/2017,DEFERIDO,
558341,176914,CRAS ITAPO?,10/10/2017,DEFERIDO,
628141,211156,CRAS SAO SEBASTI?O,10/10/2017,DEFERIDO,
658237,181069,CRAS SOBRADINHO,10/10/2017,DEFERIDO,
691786,244984,CRAS ITAPO?,10/10/2017,DEFERIDO,
307100,10502,CRAS VARJ?O,10/10/2017,DEFERIDO,
362304,308472,CRAS SOBRADINHO II,10/10/2017,DEFERIDO,
367004,377796,CRAS TAGUATINGA NORTE,10/10/2017,DEFERIDO,
430327,109050,CRAS ESTRUTURAL,10/10/2017,DEFERIDO,
469820,79068,CRAS ESTRUTURAL,10/10/2017,DEFERIDO,
496824,143175,CRAS SOBRADINHO,10/10/2017,DEFERIDO,
818039,125237,CRAS SAMAMBAIA SUL,10/10/2017,DEFERIDO,
52657,377721,CRAS PLANALTINA,10/10/2017,DEFERIDO,
34296,1176,CRAS ARAPOANGA,10/10/2017,DEFERIDO,
59740,95940,CRAS PLANALTINA,10/10/2017,DEFERIDO,
207856,330915,CRAS ARAPOANGA,10/10/2017,DEFERIDO,
1060215,377630,CRAS RIACHO FUNDO I,10/10/2017,DEFERIDO,
1060564,377880,CRAS ARAPOANGA,11/10/2017,DEFERIDO,
29872,304481,CRAS ARAPOANGA,11/10/2017,DEFERIDO,
1060540,111035,CRAS ESTRUTURAL,11/10/2017,DEFERIDO,
1060771,378035,CRAS PLANALTINA,11/10/2017,DEFERIDO,
1060563,370698,CRAS SAO SEBASTI?O,11/10/2017,DEFERIDO,
1040317,363331,CRAS BRAS?LIA,11/10/2017,DEFERIDO,
1060756,378025,CRAS SAMAMBAIA SUL,11/10/2017,DEFERIDO,
1007281,338962,CRAS P SUL,11/10/2017,DEFERIDO,
1019680,348403,CRAS TAGUATINGA NORTE,11/10/2017,DEFERIDO,
1055662,374347,CRAS RECANTO DAS EMAS,11/10/2017,DEFERIDO,
1051893,371603,CRAS ARAPOANGA,11/10/2017,DEFERIDO,
1054948,373792,CRAS NUCLEO BANDEIRANTE,11/10/2017,DEFERIDO,
1038647,362114,CRAS CEILANDIA NORTE,11/10/2017,DEFERIDO,
977256,322365,CREAS GAMA,11/10/2017,DEFERIDO,
702931,151607,CRAS CEILANDIA NORTE,11/10/2017,DEFERIDO,
730195,215254,CRAS GAMA,11/10/2017,DEFERIDO,
726590,89550,CRAS PLANALTINA,11/10/2017,DEFERIDO,
800362,249521,CRAS AREAL,11/10/2017,DEFERIDO,
867954,269390,CRAS BRAS?LIA,11/10/2017,DEFERIDO,
662620,55758,CRAS SOBRADINHO II,11/10/2017,DEFERIDO,
325079,378043,CRAS PLANALTINA,11/10/2017,DEFERIDO,
66905,308364,CRAS PARANO?,11/10/2017,DEFERIDO,
1059464,377088,CRAS GAMA,11/10/2017,DEFERIDO,
1060558,377875,CRAS RIACHO FUNDO I,13/10/2017,DEFERIDO,
1060903,378145,CRAS SAMAMBAIA SUL,13/10/2017,DEFERIDO,
1061013,378232,CRAS SOBRADINHO II,13/10/2017,DEFERIDO,
1060967,378194,CRAS SAMAMBAIA SUL,13/10/2017,DEFERIDO,
158151,379785,CRAS ESTRUTURAL,13/10/2017,DEFERIDO,
579602,146504,CRAS RIACHO FUNDO I,13/10/2017,DEFERIDO,
627637,378139,CRAS AREAL,13/10/2017,DEFERIDO,
300053,378192,CRAS SOBRADINHO,13/10/2017,DEFERIDO,
68126,348529,CRAS SAMAMBAIA SUL,13/10/2017,DEFERIDO,
813884,327782,CRAS RIACHO FUNDO I,13/10/2017,DEFERIDO,
1061227,378377,CRAS ITAPO?,16/10/2017,DEFERIDO,
215214,378520,CRAS SOBRADINHO II,16/10/2017,DEFERIDO,
1061401,378511,CRAS CEILANDIA NORTE,16/10/2017,DEFERIDO,
1061391,378501,CRAS SAMAMBAIA SUL,16/10/2017,DEFERIDO,
1061303,378439,CRAS SAMAMBAIA SUL,16/10/2017,DEFERIDO,
1061337,378462,CRAS SAMAMBAIA SUL,16/10/2017,DEFERIDO,
1061298,378437,CRAS CEILANDIA NORTE,16/10/2017,DEFERIDO,
1058778,376584,CRAS TAGUATINGA NORTE,16/10/2017,DEFERIDO,
1046608,367812,CRAS CEILANDIA SUL,16/10/2017,DEFERIDO,
1041529,364179,CRAS SOBRADINHO,16/10/2017,DEFERIDO,
1061094,378291,CRAS GAMA,16/10/2017,DEFERIDO,
1061312,378444,CRAS PLANALTINA,16/10/2017,DEFERIDO,
1011094,342048,CRAS SAO SEBASTI?O,16/10/2017,DEFERIDO,
1055340,374133,CRAS SAO SEBASTI?O,16/10/2017,DEFERIDO,
1029772,355577,CRAS CEILANDIA NORTE,16/10/2017,DEFERIDO,
869386,378305,CRAS ESTRUTURAL,16/10/2017,DEFERIDO,
850259,261552,CRAS SAO SEBASTI?O,16/10/2017,DEFERIDO,
920173,314925,CREAS SOBRADINHO,16/10/2017,DEFERIDO,
923430,294652,CRAS SOBRADINHO II,16/10/2017,DEFERIDO,
923430,294652,CRAS SOBRADINHO II,16/10/2017,DEFERIDO,
978152,322838,CREAS Diversidade Sexual, Religiosa e Racial,16/10/2017,DEFERIDO
728572,121303,CRAS SAMAMBAIA SUL,16/10/2017,DEFERIDO,
743093,27814,CRAS CEILANDIA NORTE,16/10/2017,DEFERIDO,
770380,28983,CRAS CEILANDIA SUL,16/10/2017,DEFERIDO,
776996,123353,CRAS SOBRADINHO,16/10/2017,DEFERIDO,
535991,255786,CRAS PARANO?,16/10/2017,DEFERIDO,
580175,209180,CRAS RIACHO FUNDO II,16/10/2017,DEFERIDO,
625180,36529,CRAS VARJ?O,16/10/2017,DEFERIDO,
680525,25241,CRAS CEILANDIA NORTE,16/10/2017,DEFERIDO,
297391,41814,CRAS CEILANDIA NORTE,16/10/2017,DEFERIDO,
348604,231289,CRAS FERCAL,16/10/2017,DEFERIDO,
382125,170054,CRAS FERCAL,16/10/2017,DEFERIDO,
17440,378259,CRAS SANTA MARIA,16/10/2017,DEFERIDO,
1235,157057,CRAS ITAPO?,16/10/2017,DEFERIDO,
101516,378426,CRAS CEILANDIA NORTE,16/10/2017,DEFERIDO,
137480,36139,CRAS ITAPO?,16/10/2017,DEFERIDO,
1061420,378522,CRAS TAGUATINGA NORTE,16/10/2017,DEFERIDO,
1061538,378605,CRAS SAO SEBASTI?O,17/10/2017,DEFERIDO,
215638,378578,CRAS ARAPOANGA,17/10/2017,DEFERIDO,
1060526,387649,CRAS SAO SEBASTI?O,17/10/2017,DEFERIDO,
1061086,378284,CRAS ARAPOANGA,17/10/2017,DEFERIDO,
1061626,378661,CRAS AREAL,17/10/2017,DEFERIDO,
1061791,378771,CRAS TAGUATINGA NORTE,17/10/2017,DEFERIDO,
1060054,377542,CRAS CEILANDIA SUL,17/10/2017,DEFERIDO,
1061721,378720,CRAS SAMAMBAIA SUL,17/10/2017,DEFERIDO,
1061518,378596,CRAS SAMAMBAIA SUL,17/10/2017,DEFERIDO,
1061558,378619,CRAS TAGUATINGA NORTE,17/10/2017,DEFERIDO,
1061738,378730,CRAS GAMA,17/10/2017,DEFERIDO,
1061535,357268,CRAS P SUL,17/10/2017,DEFERIDO,
